Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-02 00:00:00-05:00,52.07719191096703,53.53574273024656,51.00040564262542,53.4378547668457,33272700,0.0,0.0
2020-03-03 00:00:00-05:00,53.44763350076821,54.23075201917099,50.02150305240651,50.706729888916016,36893200,0.0,0.0
2020-03-04 00:00:00-05:00,51.90097913009231,54.211170404466884,51.10807335854271,54.123069763183594,28222000,0.0,0.0
2020-03-05 00:00:00-05:00,52.32190640750124,54.43631816135241,52.214227426071304,52.58620834350586,26223000,0.0,0.0
2020-03-06 00:00:00-05:00,51.09829386440314,52.06739733238512,48.944725208396456,50.38370132446289,30313700,0.0,0.0
2020-03-09 00:00:00-04:00,44.520122601398256,47.574272477427726,43.97194032244475,44.99978256225586,31260800,0.0,0.0
2020-03-10 00:00:00-04:00,47.13377964121439,47.24145491771096,44.33414030019386,46.84989929199219,31652900,0.0,0.0
2020-03-11 00:00:00-04:00,45.22492981022268,45.34239611286707,41.945630765331146,42.797271728515625,38483800,0.0,0.0
2020-03-12 00:00:00-04:00,38.56844992827768,41.64217847001221,37.19799595215519,37.990901947021484,40117200,0.0,0.0
2020-03-13 00:00:00-04:00,40.692643810788,42.11204157371395,37.540602345637616,42.08267593383789,35264800,0.0,0.0
2020-03-16 00:00:00-04:00,36.56171011898506,38.3139322678447,33.722918151285036,33.742496490478516,36879100,0.0,0.0
2020-03-17 00:00:00-04:00,34.74096959029919,38.30414519254805,33.30199339162699,36.59107971191406,34869000,0.0,0.0
2020-03-18 00:00:00-04:00,33.5369226771662,35.78838293061189,30.472983827868354,33.957847595214844,36519000,0.0,0.0
2020-03-19 00:00:00-04:00,33.928490395250186,36.51277182426009,32.939808384222516,35.52408981323242,31015200,0.0,0.0
2020-03-20 00:00:00-04:00,36.97285403281914,37.77554740470816,35.083586923957014,35.3478889465332,37667400,0.0,0.0
2020-03-23 00:00:00-04:00,36.20930926202457,38.636967178211954,34.93674342242698,37.44271469116211,45286000,0.0,0.0
2020-03-24 00:00:00-04:00,40.93737533944662,43.48250002126857,40.27172665635099,42.356773376464844,45588000,0.0,0.0
2020-03-25 00:00:00-04:00,42.9832609249231,43.93278986393159,39.18514890307561,41.60301971435547,54091000,0.0,0.0
2020-03-26 00:00:00-04:00,43.95235594283412,44.7844146113378,42.415492177311016,43.84467697143555,62450700,0.0,0.0
2020-03-27 00:00:00-04:00,42.337190662308835,44.32434546839776,41.41703109973573,42.56233596801758,39791500,0.0,0.0
2020-03-30 00:00:00-04:00,43.23776798752837,44.60822177216758,42.239298890195016,43.58038330078125,33763900,0.0,0.0
2020-03-31 00:00:00-04:00,43.46291140015977,44.21665677686904,41.025462782632744,41.172298431396484,36723700,0.0,0.0
2020-04-01 00:00:00-04:00,39.69417359162019,41.40723906861897,38.49992476975922,39.04810333251953,37452800,0.0,0.0
2020-04-02 00:00:00-04:00,38.95021242297759,40.71222174772095,38.685910464138175,40.222774505615234,31457700,0.0,0.0
2020-04-03 00:00:00-04:00,40.10530917944684,40.976524693917774,39.69417154439462,40.350032806396484,28522400,0.0,0.0
2020-04-06 00:00:00-04:00,42.435083549725334,45.704591981560085,42.42529624581408,45.3913459777832,37899100,0.0,0.0
2020-04-07 00:00:00-04:00,47.075044306085786,47.34913361569751,45.0683110017426,45.55775833129883,34646400,0.0,0.0
2020-04-08 00:00:00-04:00,46.086355341610286,47.662372366623124,45.81226233945422,47.270816802978516,27694400,0.0,0.0
2020-04-09 00:00:00-04:00,48.259496240726286,48.758734507603876,44.39286236811066,45.156402587890625,39799400,0.0,0.0
2020-04-13 00:00:00-04:00,43.952363929092286,45.41091462255324,43.453125649928836,45.195556640625,30449900,0.0,0.0
2020-04-14 00:00:00-04:00,46.008049876567064,47.35892557808965,45.63606885326931,46.61496353149414,25738000,0.0,0.0
2020-04-15 00:00:00-04:00,45.42070760128168,45.67521853556682,44.676745668719654,45.4500732421875,22389400,0.0,0.0
2020-04-16 00:00:00-04:00,46.02762741141898,46.20382874914578,43.71743541383368,44.56907272338867,26589000,0.0,0.0
2020-04-17 00:00:00-04:00,45.792681519665784,45.90036050744351,43.903414918254796,44.735477447509766,23388300,0.0,0.0
2020-04-20 00:00:00-04:00,43.5803809615043,44.12856319277227,42.386128548542544,42.4840202331543,30463300,0.0,0.0
2020-04-21 00:00:00-04:00,42.092464632523786,42.16098695063253,40.32066419554538,40.5360221862793,32482200,0.0,0.0
2020-04-22 00:00:00-04:00,42.20014244148455,43.267137594562875,41.847739824440524,42.98325729370117,21346600,0.0,0.0
2020-04-23 00:00:00-04:00,42.89515827440274,43.77616485059264,42.50359896627694,42.846214294433594,22273100,0.0,0.0
2020-04-24 00:00:00-04:00,42.87557516144907,43.384600711658884,42.07288202993748,43.22797775268555,16581800,0.0,0.0
2020-04-27 00:00:00-04:00,44.05025156109413,44.432019810487176,43.63911767226658,44.3243408203125,16667200,0.0,0.0
2020-04-28 00:00:00-04:00,45.23471296488597,46.68347634527129,44.32434080095277,44.35371017456055,25234900,0.0,0.0
2020-04-29 00:00:00-04:00,45.59690925733457,49.08177141393738,45.352185623452414,48.778316497802734,35743000,0.0,0.0
2020-04-30 00:00:00-04:00,48.435695671628054,48.533587354580426,46.37022783865647,46.87925338745117,28585400,0.0,0.0
2020-05-01 00:00:00-04:00,45.3815440327408,45.92972249540188,43.58037822502784,44.10898208618164,28194000,0.0,0.0
2020-05-04 00:00:00-04:00,43.257342653362066,43.74678985858575,42.68958583707923,43.521644592285156,21377100,0.0,0.0
2020-05-05 00:00:00-04:00,44.49075579732086,45.95909754816191,44.157931517762776,44.45159912109375,21007500,0.0,0.0
2020-05-06 00:00:00-04:00,45.09766517203088,46.12550355574079,44.95082951684982,45.10745620727539,22011900,0.0,0.0
2020-05-07 00:00:00-04:00,46.125509997358186,46.497490970695935,45.36197344583166,45.60669708251953,16372100,0.0,0.0
2020-05-08 00:00:00-04:00,46.29192112546916,47.437225881341476,46.29192112546916,47.231658935546875,17437100,0.0,0.0
2020-05-11 00:00:00-04:00,46.732425788935586,47.70152926763702,46.4387544470879,47.182716369628906,17353500,0.0,0.0
2020-05-12 00:00:00-04:00,47.49596219726591,47.5351188739728,44.67674495553567,44.72568893432617,26738900,0.0,0.0
2020-05-13 00:00:00-04:00,44.90188790878895,44.911678944549294,42.04351787327729,42.61127471923828,35117500,0.0,0.0
2020-05-14 00:00:00-04:00,42.15119658415199,44.81378696298211,41.612801646456816,44.76484298706055,27543500,0.0,0.0
2020-05-15 00:00:00-04:00,42.3665576964359,43.834899617347716,42.32740474986007,43.47270965576172,28803900,0.0,0.0
2020-05-18 00:00:00-04:00,44.86273164205093,45.17597754780844,44.0013035341249,44.950828552246094,20307800,0.0,0.0
2020-05-19 00:00:00-04:00,44.81379104456926,45.25429433635583,44.069832833919094,44.167720794677734,17389500,0.0,0.0
2020-05-20 00:00:00-04:00,45.52838231573053,46.047198948680666,45.11724841124282,45.6556396484375,17876500,0.0,0.0
2020-05-21 00:00:00-04:00,45.51859740789556,45.58711972891447,43.81531921668712,44.2656135559082,17445300,0.0,0.0
2020-05-22 00:00:00-04:00,44.197086789849514,44.35370975559587,43.30629297200723,43.99151611328125,13385400,0.0,0.0
2020-05-26 00:00:00-04:00,45.244507866703685,45.70458577176089,44.4907586055927,44.833370208740234,24303900,0.0,0.0
2020-05-27 00:00:00-04:00,44.98020670731518,48.53359507903614,42.97347356472963,48.40633773803711,56071500,0.0,0.0
2020-05-28 00:00:00-04:00,47.67217351198472,47.76027418596951,45.097679358150806,45.48923873901367,38289300,0.0,0.0
2020-05-29 00:00:00-04:00,45.6360631693745,47.00651704187628,45.234716550656834,46.89883804321289,26337000,0.0,0.0
2020-06-01 00:00:00-04:00,46.48769910610352,46.66389667177583,45.342390657024595,45.361968994140625,21809100,0.0,0.0
2020-06-02 00:00:00-04:00,45.50881484525163,45.86121378968753,44.60822980719501,45.83184814453125,23035600,0.0,0.0
2020-06-03 00:00:00-04:00,47.02609531667172,48.37696711390774,46.44854737987555,47.88751983642578,34662100,0.0,0.0
2020-06-04 00:00:00-04:00,47.82878545331564,50.88293522129733,47.57427079437525,50.13897705078125,34830800,0.0,0.0
2020-06-05 00:00:00-04:00,51.54857893558244,53.66299068943361,51.48005662634262,52.58620834350586,34110700,0.0,0.0
2020-06-08 00:00:00-04:00,53.34974998105083,53.486794612890165,51.12765902915059,52.56663513183594,22850600,0.0,0.0
2020-06-09 00:00:00-04:00,51.538796769966915,52.370855598891666,51.34301712369457,52.02824401855469,17840800,0.0,0.0
2020-06-10 00:00:00-04:00,51.8030979809334,52.17507895685083,50.4815918273288,51.36259841918945,18766700,0.0,0.0
2020-06-11 00:00:00-04:00,49.35585749212111,50.01171873022145,47.18271430325067,47.4959602355957,29897600,0.0,0.0
2020-06-12 00:00:00-04:00,49.22860999361164,49.41459862203281,46.36044853648733,47.662376403808594,24293600,0.0,0.0
2020-06-15 00:00:00-04:00,46.360444785018714,48.68042373785221,46.10593012020968,48.200767517089844,18092300,0.0,0.0
2020-06-16 00:00:00-04:00,50.08024761903092,51.04935491669995,48.80768538504497,49.94320297241211,20987200,0.0,0.0
2020-06-17 00:00:00-04:00,50.21729239304036,50.422859363490055,49.47333413771389,49.88446807861328,13905100,0.0,0.0
2020-06-18 00:00:00-04:00,49.43417871297645,49.9627827082903,48.96430973964857,49.41460037231445,13220200,0.0,0.0
2020-06-19 00:00:00-04:00,50.08023918516567,51.636681487424184,49.67889261586308,49.757205963134766,28081500,0.0,0.0
2020-06-22 00:00:00-04:00,50.02150212197247,50.315173428003945,49.179656078464326,50.07044982910156,15952200,0.0,0.0
2020-06-23 00:00:00-04:00,49.620160013406824,49.81593965690104,48.5237992376998,48.78810119628906,23194200,0.0,0.0
2020-06-24 00:00:00-04:00,48.602113934579855,49.042613476906766,47.00651483707064,47.270816802978516,19346500,0.0,0.0
2020-06-25 00:00:00-04:00,47.22187430970002,48.269291170030705,46.28213271218293,48.15182113647461,14971900,0.0,0.0
2020-06-26 00:00:00-04:00,48.112676499494384,48.30845245418273,47.123990751058166,47.46660614013672,16929700,0.0,0.0
